date,model,mode,timestamp,level,project_id,pass,total,reason
pyclosesources,gpt-3.5-turbo,cascade,20251029-185942,2,4,0,17,"C:\Users\Ryan\AppData\Local\Programs\Python\Python312\python.exe: can't open file 'D:\\Multiagent Research\\ProjectEvalPlus\\test\\20251031\\4\\projectname\\manage.py': [Errno 2] No such file or directory
C:\Users\Ryan\AppData\Local\Programs\Python\Python312\python.exe: can't open file 'D:\\Multiagent Research\\ProjectEvalPlus\\test\\20251031\\4\\projectname\\manage.py': [Errno 2] No such file or directory
C:\Users\Ryan\AppData\Local\Programs\Python\Python312\python.exe: can't open file 'D:\\Multiagent Research\\ProjectEvalPlus\\test\\20251031\\4\\projectname\\manage.py': [Errno 2] No such file or directory
"
pyclosesources,gpt-3.5-turbo,cascade,20251029-185942,2,5,0,13,"C:\Users\Ryan\AppData\Local\Programs\Python\Python312\python.exe: can't open file 'D:\\Multiagent Research\\ProjectEvalPlus\\test\\20251031\\5\\projectname\\manage.py': [Errno 2] No such file or directory
C:\Users\Ryan\AppData\Local\Programs\Python\Python312\python.exe: can't open file 'D:\\Multiagent Research\\ProjectEvalPlus\\test\\20251031\\5\\projectname\\manage.py': [Errno 2] No such file or directory
C:\Users\Ryan\AppData\Local\Programs\Python\Python312\python.exe: can't open file 'D:\\Multiagent Research\\ProjectEvalPlus\\test\\20251031\\5\\projectname\\manage.py': [Errno 2] No such file or directory
"
pyclosesources,gpt-3.5-turbo,cascade,20251029-185942,2,6,0,20,"C:\Users\Ryan\AppData\Local\Programs\Python\Python312\python.exe: can't open file 'D:\\Multiagent Research\\ProjectEvalPlus\\test\\20251031\\6\\project_name\\manage.py': [Errno 2] No such file or directory
C:\Users\Ryan\AppData\Local\Programs\Python\Python312\python.exe: can't open file 'D:\\Multiagent Research\\ProjectEvalPlus\\test\\20251031\\6\\project_name\\manage.py': [Errno 2] No such file or directory
C:\Users\Ryan\AppData\Local\Programs\Python\Python312\python.exe: can't open file 'D:\\Multiagent Research\\ProjectEvalPlus\\test\\20251031\\6\\project_name\\manage.py': [Errno 2] No such file or directory
"
pyclosesources,gpt-3.5-turbo,cascade,20251029-185942,2,7,0,24,"C:\Users\Ryan\AppData\Local\Programs\Python\Python312\python.exe: can't open file 'D:\\Multiagent Research\\ProjectEvalPlus\\test\\20251031\\7\\projectname\\manage.py': [Errno 2] No such file or directory
C:\Users\Ryan\AppData\Local\Programs\Python\Python312\python.exe: can't open file 'D:\\Multiagent Research\\ProjectEvalPlus\\test\\20251031\\7\\projectname\\manage.py': [Errno 2] No such file or directory
C:\Users\Ryan\AppData\Local\Programs\Python\Python312\python.exe: can't open file 'D:\\Multiagent Research\\ProjectEvalPlus\\test\\20251031\\7\\projectname\\manage.py': [Errno 2] No such file or directory
"
pyclosesources,gpt-3.5-turbo,cascade,20251029-185942,2,8,0,18,"C:\Users\Ryan\AppData\Local\Programs\Python\Python312\python.exe: can't open file 'D:\\Multiagent Research\\ProjectEvalPlus\\test\\20251031\\8\\somepath\\manage.py': [Errno 2] No such file or directory
C:\Users\Ryan\AppData\Local\Programs\Python\Python312\python.exe: can't open file 'D:\\Multiagent Research\\ProjectEvalPlus\\test\\20251031\\8\\somepath\\manage.py': [Errno 2] No such file or directory
C:\Users\Ryan\AppData\Local\Programs\Python\Python312\python.exe: can't open file 'D:\\Multiagent Research\\ProjectEvalPlus\\test\\20251031\\8\\somepath\\manage.py': [Errno 2] No such file or directory
"
pyclosesources,gpt-3.5-turbo,cascade,20251029-185942,2,9,0,13,"C:\Users\Ryan\AppData\Local\Programs\Python\Python312\python.exe: can't open file 'D:\\Multiagent Research\\ProjectEvalPlus\\test\\20251031\\9\\somepath\\manage.py': [Errno 2] No such file or directory
C:\Users\Ryan\AppData\Local\Programs\Python\Python312\python.exe: can't open file 'D:\\Multiagent Research\\ProjectEvalPlus\\test\\20251031\\9\\somepath\\manage.py': [Errno 2] No such file or directory
C:\Users\Ryan\AppData\Local\Programs\Python\Python312\python.exe: can't open file 'D:\\Multiagent Research\\ProjectEvalPlus\\test\\20251031\\9\\somepath\\manage.py': [Errno 2] No such file or directory
"
pyclosesources,gpt-3.5-turbo,cascade,20251029-185942,2,10,0,21,"C:\Users\Ryan\AppData\Local\Programs\Python\Python312\python.exe: can't open file 'D:\\Multiagent Research\\ProjectEvalPlus\\test\\20251031\\10\\manage.py': [Errno 2] No such file or directory
C:\Users\Ryan\AppData\Local\Programs\Python\Python312\python.exe: can't open file 'D:\\Multiagent Research\\ProjectEvalPlus\\test\\20251031\\10\\manage.py': [Errno 2] No such file or directory
C:\Users\Ryan\AppData\Local\Programs\Python\Python312\python.exe: can't open file 'D:\\Multiagent Research\\ProjectEvalPlus\\test\\20251031\\10\\manage.py': [Errno 2] No such file or directory
"
pyclosesources,gpt-3.5-turbo,cascade,20251029-185942,2,11,0,8,"C:\Users\Ryan\AppData\Local\Programs\Python\Python312\python.exe: can't open file 'D:\\Multiagent Research\\ProjectEvalPlus\\test\\20251031\\11\\projectname\\manage.py': [Errno 2] No such file or directory
C:\Users\Ryan\AppData\Local\Programs\Python\Python312\python.exe: can't open file 'D:\\Multiagent Research\\ProjectEvalPlus\\test\\20251031\\11\\projectname\\manage.py': [Errno 2] No such file or directory
C:\Users\Ryan\AppData\Local\Programs\Python\Python312\python.exe: can't open file 'D:\\Multiagent Research\\ProjectEvalPlus\\test\\20251031\\11\\projectname\\manage.py': [Errno 2] No such file or directory
"
pyclosesources,gpt-3.5-turbo,cascade,20251029-185942,2,12,0,18,"C:\Users\Ryan\AppData\Local\Programs\Python\Python312\python.exe: can't open file 'D:\\Multiagent Research\\ProjectEvalPlus\\test\\20251031\\12\\manage.py': [Errno 2] No such file or directory
C:\Users\Ryan\AppData\Local\Programs\Python\Python312\python.exe: can't open file 'D:\\Multiagent Research\\ProjectEvalPlus\\test\\20251031\\12\\manage.py': [Errno 2] No such file or directory
C:\Users\Ryan\AppData\Local\Programs\Python\Python312\python.exe: can't open file 'D:\\Multiagent Research\\ProjectEvalPlus\\test\\20251031\\12\\manage.py': [Errno 2] No such file or directory
"
pyclosesources,gpt-3.5-turbo,cascade,20251029-185942,2,13,0,25,"C:\Users\Ryan\AppData\Local\Programs\Python\Python312\python.exe: can't open file 'D:\\Multiagent Research\\ProjectEvalPlus\\test\\20251031\\13\\manage.py': [Errno 2] No such file or directory
C:\Users\Ryan\AppData\Local\Programs\Python\Python312\python.exe: can't open file 'D:\\Multiagent Research\\ProjectEvalPlus\\test\\20251031\\13\\manage.py': [Errno 2] No such file or directory
C:\Users\Ryan\AppData\Local\Programs\Python\Python312\python.exe: can't open file 'D:\\Multiagent Research\\ProjectEvalPlus\\test\\20251031\\13\\manage.py': [Errno 2] No such file or directory
"
pyclosesources,gpt-3.5-turbo,cascade,20251029-185942,2,14,0,5,"C:\Users\Ryan\AppData\Local\Programs\Python\Python312\python.exe: can't open file 'D:\\Multiagent Research\\ProjectEvalPlus\\test\\20251031\\14\\project\\manage.py': [Errno 2] No such file or directory
C:\Users\Ryan\AppData\Local\Programs\Python\Python312\python.exe: can't open file 'D:\\Multiagent Research\\ProjectEvalPlus\\test\\20251031\\14\\project\\manage.py': [Errno 2] No such file or directory
C:\Users\Ryan\AppData\Local\Programs\Python\Python312\python.exe: can't open file 'D:\\Multiagent Research\\ProjectEvalPlus\\test\\20251031\\14\\project\\manage.py': [Errno 2] No such file or directory
"
pyclosesources,gpt-3.5-turbo,cascade,20251029-185942,2,15,0,3,"C:\Users\Ryan\AppData\Local\Programs\Python\Python312\python.exe: can't open file 'D:\\Multiagent Research\\ProjectEvalPlus\\test\\20251031\\15\\projectname\\manage.py': [Errno 2] No such file or directory
C:\Users\Ryan\AppData\Local\Programs\Python\Python312\python.exe: can't open file 'D:\\Multiagent Research\\ProjectEvalPlus\\test\\20251031\\15\\projectname\\manage.py': [Errno 2] No such file or directory
C:\Users\Ryan\AppData\Local\Programs\Python\Python312\python.exe: can't open file 'D:\\Multiagent Research\\ProjectEvalPlus\\test\\20251031\\15\\projectname\\manage.py': [Errno 2] No such file or directory
"
pyclosesources,gpt-3.5-turbo,cascade,20251029-185942,2,16,3,9,N/A
pyclosesources,gpt-3.5-turbo,cascade,20251029-185942,2,17,2,6,N/A
pyclosesources,gpt-3.5-turbo,cascade,20251029-185942,2,18,1,14,N/A
pyclosesources,gpt-3.5-turbo,cascade,20251029-185942,2,19,1,8,N/A
pyclosesources,gpt-3.5-turbo,cascade,20251029-185942,2,20,0,26,"C:\Users\Ryan\AppData\Local\Programs\Python\Python312\python.exe: can't open file 'D:\\Multiagent Research\\ProjectEvalPlus\\test\\20251031\\20\\projectname\\manage.py': [Errno 2] No such file or directory
C:\Users\Ryan\AppData\Local\Programs\Python\Python312\python.exe: can't open file 'D:\\Multiagent Research\\ProjectEvalPlus\\test\\20251031\\20\\projectname\\manage.py': [Errno 2] No such file or directory
C:\Users\Ryan\AppData\Local\Programs\Python\Python312\python.exe: can't open file 'D:\\Multiagent Research\\ProjectEvalPlus\\test\\20251031\\20\\projectname\\manage.py': [Errno 2] No such file or directory
"
pyclosesources,gpt-3.5-turbo,direct,20251029-190602,1,1,0,11,"C:\Users\Ryan\AppData\Local\Programs\Python\Python312\python.exe: can't open file 'D:\\Multiagent Research\\ProjectEvalPlus\\test\\20251031\\1\\bmi_calculator_project\\manage.py': [Errno 2] No such file or directory
C:\Users\Ryan\AppData\Local\Programs\Python\Python312\python.exe: can't open file 'D:\\Multiagent Research\\ProjectEvalPlus\\test\\20251031\\1\\bmi_calculator_project\\manage.py': [Errno 2] No such file or directory
C:\Users\Ryan\AppData\Local\Programs\Python\Python312\python.exe: can't open file 'D:\\Multiagent Research\\ProjectEvalPlus\\test\\20251031\\1\\bmi_calculator_project\\manage.py': [Errno 2] No such file or directory
"
pyclosesources,gpt-3.5-turbo,direct,20251029-190602,1,2,0,9,"C:\Users\Ryan\AppData\Local\Programs\Python\Python312\python.exe: can't open file 'D:\\Multiagent Research\\ProjectEvalPlus\\test\\20251031\\2\\currency_converter\\manage.py': [Errno 2] No such file or directory
C:\Users\Ryan\AppData\Local\Programs\Python\Python312\python.exe: can't open file 'D:\\Multiagent Research\\ProjectEvalPlus\\test\\20251031\\2\\currency_converter\\manage.py': [Errno 2] No such file or directory
C:\Users\Ryan\AppData\Local\Programs\Python\Python312\python.exe: can't open file 'D:\\Multiagent Research\\ProjectEvalPlus\\test\\20251031\\2\\currency_converter\\manage.py': [Errno 2] No such file or directory
"
pyclosesources,gpt-3.5-turbo,direct,20251029-190602,1,3,0,16,"C:\Users\Ryan\AppData\Local\Programs\Python\Python312\python.exe: can't open file 'D:\\Multiagent Research\\ProjectEvalPlus\\test\\20251031\\3\\password_generator\\manage.py': [Errno 2] No such file or directory
C:\Users\Ryan\AppData\Local\Programs\Python\Python312\python.exe: can't open file 'D:\\Multiagent Research\\ProjectEvalPlus\\test\\20251031\\3\\password_generator\\manage.py': [Errno 2] No such file or directory
C:\Users\Ryan\AppData\Local\Programs\Python\Python312\python.exe: can't open file 'D:\\Multiagent Research\\ProjectEvalPlus\\test\\20251031\\3\\password_generator\\manage.py': [Errno 2] No such file or directory
"
pyclosesources,gpt-3.5-turbo,direct,20251029-190602,1,4,0,17,"C:\Users\Ryan\AppData\Local\Programs\Python\Python312\python.exe: can't open file 'D:\\Multiagent Research\\ProjectEvalPlus\\test\\20251031\\4\\qr_code_generator\\manage.py': [Errno 2] No such file or directory
C:\Users\Ryan\AppData\Local\Programs\Python\Python312\python.exe: can't open file 'D:\\Multiagent Research\\ProjectEvalPlus\\test\\20251031\\4\\qr_code_generator\\manage.py': [Errno 2] No such file or directory
C:\Users\Ryan\AppData\Local\Programs\Python\Python312\python.exe: can't open file 'D:\\Multiagent Research\\ProjectEvalPlus\\test\\20251031\\4\\qr_code_generator\\manage.py': [Errno 2] No such file or directory
"
pyclosesources,gpt-3.5-turbo,direct,20251029-190602,1,5,0,13,"C:\Users\Ryan\AppData\Local\Programs\Python\Python312\python.exe: can't open file 'D:\\Multiagent Research\\ProjectEvalPlus\\test\\20251031\\5\\markdown_converter\\manage.py': [Errno 2] No such file or directory
C:\Users\Ryan\AppData\Local\Programs\Python\Python312\python.exe: can't open file 'D:\\Multiagent Research\\ProjectEvalPlus\\test\\20251031\\5\\markdown_converter\\manage.py': [Errno 2] No such file or directory
C:\Users\Ryan\AppData\Local\Programs\Python\Python312\python.exe: can't open file 'D:\\Multiagent Research\\ProjectEvalPlus\\test\\20251031\\5\\markdown_converter\\manage.py': [Errno 2] No such file or directory
"
pyclosesources,gpt-3.5-turbo,direct,20251029-190602,1,6,0,20,"C:\Users\Ryan\AppData\Local\Programs\Python\Python312\python.exe: can't open file 'D:\\Multiagent Research\\ProjectEvalPlus\\test\\20251031\\6\\todoapp\\manage.py': [Errno 2] No such file or directory
C:\Users\Ryan\AppData\Local\Programs\Python\Python312\python.exe: can't open file 'D:\\Multiagent Research\\ProjectEvalPlus\\test\\20251031\\6\\todoapp\\manage.py': [Errno 2] No such file or directory
C:\Users\Ryan\AppData\Local\Programs\Python\Python312\python.exe: can't open file 'D:\\Multiagent Research\\ProjectEvalPlus\\test\\20251031\\6\\todoapp\\manage.py': [Errno 2] No such file or directory
"
pyclosesources,gpt-3.5-turbo,direct,20251029-190602,1,7,0,24,"C:\Users\Ryan\AppData\Local\Programs\Python\Python312\python.exe: can't open file 'D:\\Multiagent Research\\ProjectEvalPlus\\test\\20251031\\7\\manage.py': [Errno 2] No such file or directory
C:\Users\Ryan\AppData\Local\Programs\Python\Python312\python.exe: can't open file 'D:\\Multiagent Research\\ProjectEvalPlus\\test\\20251031\\7\\manage.py': [Errno 2] No such file or directory
C:\Users\Ryan\AppData\Local\Programs\Python\Python312\python.exe: can't open file 'D:\\Multiagent Research\\ProjectEvalPlus\\test\\20251031\\7\\manage.py': [Errno 2] No such file or directory
"
pyclosesources,gpt-3.5-turbo,direct,20251029-190602,1,8,0,18,"C:\Users\Ryan\AppData\Local\Programs\Python\Python312\python.exe: can't open file 'D:\\Multiagent Research\\ProjectEvalPlus\\test\\20251031\\8\\manage.py': [Errno 2] No such file or directory
C:\Users\Ryan\AppData\Local\Programs\Python\Python312\python.exe: can't open file 'D:\\Multiagent Research\\ProjectEvalPlus\\test\\20251031\\8\\manage.py': [Errno 2] No such file or directory
C:\Users\Ryan\AppData\Local\Programs\Python\Python312\python.exe: can't open file 'D:\\Multiagent Research\\ProjectEvalPlus\\test\\20251031\\8\\manage.py': [Errno 2] No such file or directory
"
